code,description,procedure_type_id
"G0383","Level 4 hospital emergency department visit provided in a type B emergency department; (the ED must meet at least one of the following requirements: (1) it is licensed by the state in which it is located under applicable state law as an emergency room or emergency department; (2) it is held out to the public (by name, posted signs, advertising, or other means) as a place that provides care for emergency medical conditions on an urgent basis without requiring a previously scheduled appointment; or (3) during the calendar year immediately preceding the calendar year in which a determination under 42 CFR 489.24 is being made, based on a representative sample of patient visits that occurred during that calendar year, it provides at least one-third of all of its outpatient visits for the treatment of emergency medical conditions on an urgent basis without requiring a previously scheduled appointment)",2
"G0384","Level 5 hospital emergency department visit provided in a type B emergency department; (the ED must meet at least one of the following requirements: (1) it is licensed by the state in which it is located under applicable state law as an emergency room or emergency department; (2) it is held out to the public (by name, posted signs, advertising, or other means) as a place that provides care for emergency medical conditions on an urgent basis without requiring a previously scheduled appointment; or (3) during the calendar year immediately preceding the calendar year in which a determination under 42 CFR 489.24 is being made, based on a representative sample of patient visits that occurred during that calendar year, it provides at least one-third of all of its outpatient visits for the treatment of emergency medical conditions on an urgent basis without requiring a previously scheduled appointment)",2
"G0390","Trauma response team associated with hospital critical care service",2
"G0396","Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., AUDIT, DAST), and brief intervention 15 to 30 minutes",2
"G0397","Alcohol and/or substance (other than tobacco) abuse structured assessment (e.g., AUDIT, DAST), and intervention, greater than 30 minutes",2
"G0398","Home sleep study test (HST) with type II portable monitor, unattended; minimum of 7 channels: EEG, EOG, EMG, ECG/heart rate, airflow, respiratory effort and oxygen saturation",2
"G0399","Home sleep test (HST) with type III portable monitor, unattended; minimum of 4 channels: 2 respiratory movement/airflow, 1 ECG/heart rate and 1 oxygen saturation",2
"G0400","Home sleep test (HST) with type IV portable monitor, unattended; minimum of 3 channels",2
"G0402","Initial preventive physical examination; face-to-face visit, services limited to new beneficiary during the first 12 months of Medicare enrollment",2
"G0403","Electrocardiogram, routine ECG with 12 leads; performed as a screening for the initial preventive physical examination with interpretation and report",2
"G0404","Electrocardiogram, routine ECG with 12 leads; tracing only, without interpretation and report, performed as a screening for the initial preventive physical examination",2
"G0405","Electrocardiogram, routine ECG with 12 leads; interpretation and report only, performed as a screening for the initial preventive physical examination",2
"G0406","Follow-up inpatient consultation, limited, physicians typically spend 15 minutes communicating with the patient via telehealth",2
"G0407","Follow-up inpatient consultation, intermediate, physicians typically spend 25 minutes communicating with the patient via telehealth",2
"G0408","Follow-up inpatient consultation, complex, physicians typically spend 35 minutes communicating with the patient via telehealth",2
"G0409","Social work and psychological services, directly relating to and/or furthering the patient's rehabilitation goals, each 15 minutes, face-to-face; individual (services provided by a corf-qualified social worker or psychologist in a corf)",2
"G0410","Group psychotherapy other than of a multiple-family group, in a partial hospitalization setting, approximately 45 to 50 minutes",2
"G0411","Interactive group psychotherapy, in a partial hospitalization setting, approximately 45 to 50 minutes",2
"G0412","Open treatment of iliac spine(s), tuberosity avulsion, or iliac wing fracture(s), unilateral or bilateral for pelvic bone fracture patterns which do not disrupt the pelvic ring includes internal fixation, when performed",2
"G0413","Percutaneous skeletal fixation of posterior pelvic bone fracture and/or dislocation, for fracture patterns which disrupt the pelvic ring, unilateral or bilateral, (includes ilium, sacroiliac joint and/or sacrum)",2
"G0414","Open treatment of anterior pelvic bone fracture and/or dislocation for fracture patterns which disrupt the pelvic ring, unilateral or bilateral, includes internal fixation when performed (includes pubic symphysis and/or superior/inferior rami)",2
"G0415","Open treatment of posterior pelvic bone fracture and/or dislocation, for fracture patterns which disrupt the pelvic ring, unilateral or bilateral, includes internal fixation, when performed (includes ilium, sacroiliac joint and/or sacrum)",2
"G0416","Surgical pathology, gross and microscopic examinations, for prostate needle biopsy, any method",2
"G0420","Face-to-face educational services related to the care of chronic kidney disease; individual, per session, per one hour",2
"G0421","Face-to-face educational services related to the care of chronic kidney disease; group, per session, per one hour",2
"G0422","Intensive cardiac rehabilitation; with or without continuous ECG monitoring with exercise, per session",2
"G0423","Intensive cardiac rehabilitation; with or without continuous ECG monitoring; without exercise, per session",2
