code,description,procedure_type_id
"439969037001","Pseudoephedrine-Acetaminophen-Dextromethorphan Capsule",
"43996903700130","Pseudoephedrine w/ APAP-DM Cap 30-325-15 MG",21
"439969037003","Pseudoephedrine-Acetaminophen-Dextromethorphan Tablet",
"43996903700320","Pseudoephedrine w/ APAP-DM Tab 30-500-15 MG",21
"439969037009","Pseudoephedrine-Acetaminophen-Dextromethorphan Liquid",
"43996903700907","Pseudoephedrine w/ APAP-DM Liq 30-325-15 MG/15ML",21
"439970","*Antitussive-Expectorant***",
"43997002","Antitussive-Expectorant - Two Ingredient",
"4399700216","Chlophedianol-Guaifenesin",
"439970021609","Chlophedianol-Guaifenesin Liquid",
"43997002160910","Chlophedianol-Guaifenesin Liquid 12.5-100 MG/5ML",21
"43997002160920","Chlophedianol-Guaifenesin Liquid 25-200 MG/5ML",21
"4399700228","Guaifenesin-Codeine",
"439970022809","Guaifenesin-Codeine Liquid",
"43997002280942","Guaifenesin-Codeine Liquid 200-8 MG/5ML",21
"43997002280945","Guaifenesin-Codeine Liquid 200-10 MG/5ML",21
"43997002280947","Guaifenesin-Codeine Liquid 225-7.5 MG/5ML",21
"43997002280950","Guaifenesin-Codeine Liquid 300-10 MG/5ML",21
"439970022820","Guaifenesin-Codeine Solution",
"43997002282017","Guaifenesin-Codeine Soln 100-6.3 MG/5ML",21
"43997002282020","Guaifenesin-Codeine Soln 100-10 MG/5ML",21
"4399700252","Dextromethorphan-Guaifenesin",
"439970025201","Dextromethorphan-Guaifenesin Capsule",
"43997002520105","Dextromethorphan-Guaifenesin Cap 10-200 MG",21
"439970025203","Dextromethorphan-Guaifenesin Tablet",
"43997002520336","Dextromethorphan-Guaifenesin Tab 15-400 MG",21
"43997002520345","Dextromethorphan-Guaifenesin Tab 20-400 MG",21
"439970025209","Dextromethorphan-Guaifenesin Liquid",
"43997002520902","Dextromethorphan-Guaifenesin Liquid 10-200 MG/15ML",21
"43997002520905","Dextromethorphan-Guaifenesin Liquid 5-100 MG/5ML",21
"43997002520910","Dextromethorphan-Guaifenesin Liquid 10-100 MG/5ML",21
"43997002520912","Dextromethorphan-Guaifenesin Liquid 10-200 MG/5ML",21
"43997002520913","Dextromethorphan-Guaifenesin Liquid 15-25 MG/5ML",21
"43997002520917","Dextromethorphan-Guaifenesin Liquid 15-125 MG/5ML",21
"43997002520922","Dextromethorphan-Guaifenesin Liquid 15-200 MG/5ML",21
"43997002520923","Dextromethorphan-Guaifenesin Liquid 20-200 MG/5ML",21
"43997002520925","Dextromethorphan-Guaifenesin Liquid 20-300 MG/5ML",21
"43997002520928","Dextromethorphan-Guaifenesin Liquid 20-400 MG/5ML",21
"43997002520929","Dextromethorphan-Guaifenesin Liquid 5-50 MG/ML",21
"43997002520930","Dextromethorphan-Guaifenesin Liquid 30-200 MG/5ML",21
"43997002520945","Dextromethorphan-Guaifenesin Liquid 10-187 MG/5ML",21
"43997002520970","Dextromethorphan-Guaifenesin Liquid 20-200 MG/30ML",21
"439970025212","Dextromethorphan-Guaifenesin Syrup",
"43997002521206","Dextromethorphan-Guaifenesin Syrup 5-100 MG/5ML",21
"43997002521220","Dextromethorphan-Guaifenesin Syrup 10-100 MG/5ML",21
"43997002521280","Dextromethorphan-Guaifenesin Syrup 20-400 MG/5ML",21
"439970025230","Dextromethorphan-Guaifenesin Packet",
"43997002523020","Dextromethorphan-Guaifenesin Granules Packet 5-100 MG",21
"439970025274","Dextromethorphan-Guaifenesin Tablet Extended Release 12 Hour",
"43997002527430","Dextromethorphan-Guaifenesin Tab ER 12HR 30-600 MG",21
"43997002527475","Dextromethorphan-Guaifenesin Tab ER 12HR 60-1200 MG",21
"4399700270","Hydrocodone-Guaifenesin",
"439970027020","Hydrocodone-Guaifenesin Solution",
"43997002702005","Hydrocodone-Guaifenesin Soln 2.5-200 MG/5ML",21
"43997003","Antitussive-Expectorant - Three Ingredient",
"4399700338","Dextromethorphan-GG-Potassium Citrate",
"439970033809","Dextromethorphan-Guaifenesin-Potassium Citrate Liquid",
"43997003380920","Dextromethorphan-GG-Pot Citrate Liqd 10-100-85 MG/5ML",21
"43997004","Antitussive-Expectorant - Four Ingredient",
"4399700415","Dextromethorphan-GG-Pot Citrate-Citric Acid",
"439970041509","Dextromethorphan-Guaifenesin-Pot Citrate-Citric Acid Liquid",
"43997004150920","DM-GG-Pot Cit-Citric Acid Liqd 10-100-85-35 MG/5ML",21
"439973","*Antitussive-Expectorants-Decongestant***",
"43997303","Antitussive-Expectorants-Decongestant - Three Ingredient",
"4399730310","Phenylephrine w/ DM-GG",
"439973031003","Phenylephrine w/ Dextromethorphan-Guaifenesin Tablet",
"43997303100303","Phenylephrine w/ DM-GG Tab 5-9-198 MG",21
"43997303100304","Phenylephrine w/ DM-GG Tab 5-10-200 MG",21
"43997303100310","Phenylephrine w/ DM-GG Tab 10-15-380 MG",21
"43997303100313","Phenylephrine w/ DM-GG Tab 10-15-395 MG",21
"43997303100314","Phenylephrine w/ DM-GG Tab 10-15-400 MG",21
"43997303100315","Phenylephrine w/ DM-GG Tab 10-20-400 MG",21
"43997303100316","Phenylephrine w/ DM-GG Tab 10-28-388 MG",21
"43997303100340","Phenylephrine w/ DM-GG Tab 10-17.5-385 MG",21
"439973031009","Phenylephrine w/ Dextromethorphan-Guaifenesin Liquid",
"43997303100905","Phenylephrine w/ DM-GG Liqd 2.5-5-50 MG/5ML",21
"43997303100907","Phenylephrine w/ DM-GG Liqd 2.5-5-75 MG/5ML",21
"43997303100908","Phenylephrine w/ DM-GG Liqd 5-10-100 MG/5ML",21
"43997303100918","Phenylephrine w/ DM-GG Liqd 7.5-30-200 MG/5ML",21
"43997303100930","Phenylephrine w/ DM-GG Liqd 10-15-300 MG/5ML",21
"43997303100932","Phenylephrine w/ DM-GG Liquid 10-20-200 MG/5ML",21
"43997303100933","Phenylephrine w/ DM-GG Liqd 10-28-388 MG/5ML",21
"43997303100934","Phenylephrine w/ DM-GG Liqd 10-29-390 MG/5ML",21
"43997303100935","Phenylephrine w/ DM-GG Liqd 10-30-200 MG/5ML",21
"43997303100940","Phenylephrine w/ DM-GG Liqd 2.5-5-50 MG/ML",21
"43997303100942","Phenylephrine w/ DM-GG Liqd 2.5-5-100 MG/ML",21
"43997303100945","Phenylephrine w/ DM-GG Liqd 2.5-7.5-88 MG/ML",21
"43997303100960","Phenylephrine w/ DM-GG Liqd 2.5-5-100 MG/5ML",21
"43997303100965","Phenylephrine w/ DM-GG Liqd 10-18-200 MG/15ML",21
"43997303100970","Phenylephrine w/ DM-GG Liqd 5-10-200 MG/5ML",21
"43997303100976","Phenylephrine w/ DM-GG Liquid 10-15-350 MG/5ML",21
"43997303100980","Phenylephrine w/ DM-GG Liquid 10-20-400 MG/5ML",21
"439973031012","Phenylephrine w/ Dextromethorphan-Guaifenesin Syrup",
"43997303101210","Phenylephrine w/ DM-GG Syrup 5-10-100 MG/5ML",21
"43997303101211","Phenylephrine w/ DM-GG Syrup 5-15-100 MG/5ML",21
"43997303101214","Phenylephrine w/ DM-GG Syrup 10-15-350 MG/5ML",21
"43997303101250","Phenylephrine w/ DM-GG Syrup 10-20-100 MG/5ML",21
"439973031018","Phenylephrine w/ Dextromethorphan-Guaifenesin Suspension",
"43997303101820","Phenylephrine w/ DM-GG Susp 10-40-400 MG/10ML",21
"4399730311","Phenylephrine w/ Codeine-GG",
"439973031109","Phenylephrine w/ Codeine-Guaifenesin Liquid",
"43997303110920","Phenylephrine w/ Codeine-GG Liquid 2.5-3-50 MG/ML",21
"4399730317","Phenylephrine-Chlophedianol-Guaifenesin",
"439973031709","Phenylephrine-Chlophedianol-Guaifenesin Liquid",
"43997303170915","Phenylephrine-Chlophedianol-GG Liquid 10-25-200 MG/15ML",21
"43997303170920","Phenylephrine-Chlophedianol-GG Liquid 5-12.5-100 MG/5ML",21
"4399730326","Pseudoephedrine-Chlophedianol-Guaifenesin",
"439973032603","Pseudoephedrine-Chlophedianol-Guaifenesin Tablet",
"43997303260320","Pseudoephedrine-Chlophedianol-GG Tab 30-12.5-200 MG",21
"43997303260340","Pseudoephedrine-Chlophedianol-GG Tab 60-25-400 MG",21
"439973032609","Pseudoephedrine-Chlophedianol-Guaifenesin Liquid",
"43997303260920","Pseudoephedrine-Chlophedianol-GG Liqd 30-12.5-100 MG/5ML",21
"4399730330","Pseudoephedrine w/ Codeine-GG",
"439973033009","Pseudoephedrine w/ Codeine-Guaifenesin Liquid",
"43997303300915","Pseudoephedrine w/ COD-GG Liqd 22.5-10-100 MG/5ML",21
"43997303300922","Pseudoephedrine w/ COD-GG Liquid 30-10-100 MG/5ML",21
"43997303300930","Pseudoephedrine w/ COD-GG liquid 30-8-200 MG/5ML",21
"43997303300938","Pseudoephedrine w/ COD-GG liquid 30-10-200 MG/5ML",21
"439973033012","Pseudoephedrine w/ Codeine-Guaifenesin Syrup",
"43997303301225","Pseudoephedrine w/ COD-GG Syrup 30-10-100 MG/5ML",21
"439973033020","Pseudoephedrine w/ Codeine-Guaifenesin Solution",
"43997303302010","Pseudoephedrine w/ COD-GG Soln 30-10-100 MG/5ML",21
"4399730332","Pseudoephedrine w/ DM-GG",
"439973033201","Pseudoephedrine w/ Dextromethorphan-Guaifenesin Capsule",
"43997303320110","Pseudoephedrine w/ DM-GG Cap 30-10-200 MG",21
"439973033203","Pseudoephedrine w/ Dextromethorphan-Guaifenesin Tablet",
"43997303320309","Pseudoephedrine w/ DM-GG Tab 30-10-200 MG",21
"43997303320311","Pseudoephedrine w/ DM-GG Tab 30-15-190 MG",21
"43997303320316","Pseudoephedrine w/ DM-GG Tab 40-30-400 MG",21
"43997303320317","Pseudoephedrine w/ DM-GG Tab 45-15-400 MG",21
"43997303320318","Pseudoephedrine w/ DM-GG Tab 60-15-400 MG",21
"43997303320319","Pseudoephedrine w/ DM-GG Tab 60-20-380 MG",21
"43997303320320","Pseudoephedrine w/ DM-GG Tab 60-20-400 MG",21
"43997303320325","Pseudoephedrine w/ DM-GG Tab 60-30-400 MG",21
"439973033209","Pseudoephedrine w/ Dextromethorphan-Guaifenesin Liquid",
"43997303320915","Pseudoephedrine w/ DM-GG Liquid 15-5-50 MG/5ML",21
"43997303320948","Pseudoephedrine w/ DM-GG Liquid 30-10-100 MG/5ML",21
"43997303320949","Pseudoephedrine w/ DM-GG Liquid 30-10-187 MG/5ML",21
"43997303320973","Pseudoephedrine w/ DM-GG Liquid 7.5-2.5-25 MG/ML",21
"43997303320987","Pseudoephedrine w/ DM-GG Liquid 30-15-125 MG/5ML",21
"43997303320989","Pseudoephedrine w/ DM-GG Liquid 30-15-175 MG/5ML",21
"43997303320990","Pseudoephedrine w/ DM-GG Liquid 30-15-200 MG/5ML",21
"439973033212","Pseudoephedrine w/ Dextromethorphan-Guaifenesin Syrup",
"43997303321280","Pseudoephedrine w/ DM-GG Syrup 30-15-150 MG/5ML",21
"439973033264","Pseudoephedrine w/ DM-GG Kit",
"43997303326430","Pseudoephedrine-GG Tab 60-375 MG & DM Liqd 20 MG/5ML Kit",21
"4399730334","Pseudoeph w/Hydrocodone-GG",
"439973033420","Pseudoephedrine w/ Hydrocodone-Guaifenesin Solution",
"43997303342009","Pseudoephedrine w/ Hydrocodone-GG Soln 30-2.5-200 MG/5ML",21
"4399730360","Phenylephrine-Carbetapentane-Guaifenesin",
"439973036001","Phenylephrine-Carbetapentane-Guaifenesin Capsule",
"43997303600125","Phenylephrine-Carbetapentane-GG Cap 10-25-400 MG",21
"4399730390","Pseudoephedrine HCl-Dextromethorphan HBr-Guaifenesin Tannate",
"439973039018","Pseudoephedrine HCl-DM HBr-Guaifenesin Tannate Suspension",
"43997303901820","PSE HCl-DM HBr-Guaifenesin Tannate Susp 30-15-175 MG/5ML",21
"439975","*Antitussive-Expectorants-Antihistamine***",
"43997503","Antitussive-Expectorants-Antihistamine - Three Ingredient",
"4399750321","Chlorpheniramine w/ DM-GG",
"4399750321C5","Chlorpheniramine w/ DM-GG Solution Therapy Pack",
"4399750321C520","*DM-GG Soln & Chlorpheniramine-DM Soln Day/Night Ther Pack**",21
"4399750329","Doxylamine w/ DM-GG",
"4399750329C4","Doxylamine w/ DM-GG Liquid Therapy Pack",
"4399750329C420","*DM-GG Liqd & Doxylamine-DM Liqd Day/Night Ther Pack**",21
"439980","*Antitussive-Expectorant - Decongest-Antihist***",
"43998004","Antitussive-Expectorant - Decongest-Antihist - 4 Ingredient",
"4399800439","Phenylephrine-Dexbrompheniramine-DM-Guaifenesin",
"439980043909","Phenylephrine-Dexbrompheniramine-DM-Guaifenesin Liquid",
"43998004390940","Phenylephrine-Dexbromphen-DM-GG Liquid 2-0.5-5-50 MG/ML",21
"4399800488","Phenylephrine-Diphenhydramine-DM-GG",
"439980048863","Phenylephrine-Diphenhydramine-DM-GG Miscellaneous",
"43998004886320","PE-DM-GG Liq 5-10-100MG/5ML & DPH-PE Liq 6.25-2.5MG/5ML Pak",21
"43998006","Antitussive-Expectorant - Decongest-Antihist - 6 Ingredient",
"4399800630","Phenyleph-DM-Pyril-Pot Guai-Sod Cit-Citric Acid",
"439980063009","Phenyleph-DM-Pyril-Pot Guai-Sod Citrate-Citric Acid Liquid",
"43998006300920","*Phenyleph-DM-Pyril-Pot Guai-Sod Cit-Cit Acid Liquid***",21
"439983","*Antitussive-Expectorant - Decongest-Analgesic***",
"43998304","Antitussive-Expectorant - Decongest-Analgesic - 4 Ingredient",
"4399830410","Phenylephrine-DM-GG w/ APAP",
"439983041001","Phenylephrine-DM-GG w/ APAP Capsule",
"43998304100120","Phenylephrine-DM-GG w/ APAP Cap 5-10-200-325 MG",21
"439983041003","Phenylephrine-Dextromethorphan-Guaifenesin w/ APAP Tablet",
"43998304100315","Phenylephrine-DM-GG w/ APAP Tab 5-10-100-325 MG",21
"43998304100320","Phenylephrine-DM-GG w/ APAP Tab 5-10-200-325 MG",21
"43998304100330","Phenylephrine-DM-GG w/ APAP Tab 5-15-200-325 MG",21
"439983041009","Phenylephrine-Dextromethorphan Guaifenesin w/ APAP Liquid",
"43998304100910","Phenylephrine-DM-GG w/ APAP Liq 5-10-200-325 MG/15ML",21
"43998304100915","Phenylephrine-DM-GG w/ APAP Liq 5-10-200-325 MG/10ML",21
"43998304100920","Phenylephrine-DM-GG w/ APAP Liq 5-10-100-325 MG/5ML",21
"439983041030","Phenylephrine-DM-GG w/ APAP Packet",
"43998304103040","Phenylephrine-DM-GG w/ APAP Packet 10-20-400-650 MG",21
"4399830420","Pseudoephedrine-DM-GG w/ APAP",
"439983042003","Pseudoephedrine-Dextromethorphan-Guaifenesin w/ APAP Tablet",
"43998304200315","Pseudoephedrine-DM-GG w/ APAP Tab 30-15-200-325 MG",21
"43998304200335","Pseudoephedrine-DM-GG w/ APAP Tab 60-20-200-325 MG",21
"43998304200340","Pseudoephedrine-DM-GG w/ APAP Tab 60-20-200-500 MG",21
"439983042030","Pseudoephedrine-Dextromethorphan-Guaifenesin w/ APAP Packet",
"43998304203030","Pseudoephedrine-DM-GG w/ APAP Packet 60-30-400-1000 MG",21
"439985","*Antitussive-Expectorant - Antihist-Analgesic***",
"43998504","Antitussive-Expectorant - Antihist-Analgesic Comb - 4 Ingred",
"4399850430","Dextromethorphan-Guaifenesin-Chlorpheniramine-Acetaminophen",
"439985043063","DM-Guaifenesin-Chlorphen-Acetaminophen Miscellaneous",
"43998504306330","DM-GG Cap 10-200 MG & DM-APAP-CPM Tab 15-500-2 MG Ther Pack",21
"439988","*Antitussive-Expectorant - Decongest-Antihist-Analg***",
"43998805","Antituss-Expect - Decongest-Antihist-Analg - Five Ingredient",
"4399880515","Phenylephrine-Chlorpheniramine w/ DM-GG & APAP",
"4399880515B7","Phenylephrine-Chlorphen- DM-GG-APAP Tablet Therapy Pack",
"4399880515B720","PE-DM-GG-APAP Tab & PE-Chlorphen-DM-APAP Tab Therapy Pack",21
"4399880540","Phenylephrine-Diphenhydramine-DM-Guaifenesin-APAP",
"439988054063","Phenylephrine-Diphenhydramine-DM-Guaifen-APAP Miscellaneous",
"43998805406320","*PE-DM-GG-APAP Tab & PE-Diphenhyd-APAP Tab Therapy Pack***",21
"43998805406330","*DM-GG-PE Tab & APAP-Diphenhyd-PE Tab Therapy Pack***",21
"43998805406350","*DM-GG Liqd & PE-Diphenhyd-APAP Liqd Therapy Pack***",21
"43998805406360","*PE-DM-GG Liqd & Diphenhyd-PE-APAP Liqd Therapy Pack***",21
"43998805406370","*PE-DM-GG-APAP Liqd & PE-Diphenhyd-APAP Liqd Therapy Pack***",21
"43998805406380","*PE-DM-GG-APAP Pack & PE-Diphenhyd-APAP Pack Therapy Pack***",21
"4399880550","Phenylephrine-Doxylamine-DM-Guaifenesin-APAP",
"4399880550B2","Phenylephrine-Doxylamine-DM-GG-APAP Capsule Therapy Pack",
"4399880550B220","PE-DM-GG-APAP Cap & PE-Doxyl-DM-APAP Cap Therapy Pack",21
"4399880550C4","Phenyleph-Doxylamine-DM-Guaifenesin-APAP Liquid Therapy Pack",
"4399880550C430","PE-DM-GG-APAP & PE-Doxylamine-DM-APAP Liqd Ther Pack",21
"439989","*Antitussive-Antihistamine-Analgesic***",
"43998903","Antitussive-Antihistamine-Analgesic - Three Ingredient",
"4399890310","Chlophedianol-Pyrilamine-Acetaminophen",
"439989031009","Chlophedianol-Pyrilamine-Acetaminophen Liquid",
"43998903100930","Chlophedianol-Pyrilamine-APAP Liquid 12.5-12.5-160 MG/5ML",21
"4399890325","Dextromethorphan-Acetaminophen-Chlorpheniramine",
"439989032501","Dextromethorphan-Acetaminophen-Chlorpheniramine Capsule",
"43998903250120","Dextromethorphan-APAP-Chlorpheniramine Cap 15-325-4 MG",21
"439989032503","Dextromethorphan-Acetaminophen-Chlorpheniramine Tablet",
"43998903250320","Dextromethorphan-APAP-Chlorpheniramine Tab 15-500-2 MG",21
"439989032509","Dextromethorphan-Acetaminophen-Chlorpheniramine Liquid",
"43998903250915","Dextromethorphan-APAP-Chlorpheniramine Liqd 30-650-4 MG/30ML",21
"43998903250920","Dextromethorphan-APAP-Chlorpheniramine Liquid 5-160-1 MG/5ML",21
"43998903250928","Dextromethorphan-APAP-Chlorphen Liquid 7.5-160-1 MG/5ML",21
"439989032512","Dextromethorphan-Acetaminophen-Chlorpheniramine Syrup",
"43998903251240","Dextromethorphan-APAP-Chlorphen Syrup 7.5-160-1 MG/5ML",21
"439989032518","Dextromethorphan-Acetaminophen-Chlorpheniramine Suspension",
"43998903251820","Dextromethorphan-APAP-Chlorpheniramine Susp 5-160-1 MG/5ML",21
"4399890332","Dextromethorphan-Diphenhydramine-Acetaminophen",
"439989033209","Dextromethorphan-Diphenhydramine-Acetaminophen Liquid",
"43998903320930","Dextromethorphan-Diphenhyd-APAP Liquid 10-12.5-325 MG/5ML",21
"4399890335","Dextromethorphan-Doxylamine-Acetaminophen",
"439989033501","Dextromethorphan-Doxylamine-Acetaminophen Capsule",
"43998903350120","Dextromethorphan-Doxylamine-APAP Cap 15-6.25-325 MG",21
"439989033509","Dextromethorphan-Doxylamine-Acetaminophen Liquid",
"43998903350916","Dextromethorphan-Doxylamine-APAP Liquid 30-7.5-650 MG/30ML",21
"43998903350918","Dextromethorphan-Doxylamine-APAP Liquid 15-6.25-325 MG/15ML",21
"43998903350920","Dextromethorphan-Doxylamine-APAP Liquid 30-12.5-1000 MG/30ML",21
"44","*ANTIASTHMATIC AND BRONCHODILATOR AGENTS*",
"4410","*Bronchodilators - Anticholinergics**",
"441000","*Bronchodilators - Anticholinergics***",
"44100007","Aclidinium",
"4410000710","Aclidinium Bromide",
"441000071080","Aclidinium Bromide Aerosol Powder Breath Activated",
"44100007108020","Aclidinium Bromide Aerosol Powd Breath Activated 400 MCG/ACT",21
"44100020","Glycopyrrolate",
"4410002010","Glycopyrrolate (Inhalation)",
"441000201001","Glycopyrrolate Capsule",
"44100020100107","Glycopyrrolate Inhal Cap 15.6 MCG",21
"441000201020","Glycopyrrolate Solution",
"44100020102030","Glycopyrrolate Inhal Solution 25 MCG/ML",21
"44100030","Ipratropium",
"4410003010","Ipratropium Bromide",
"441000301020","Ipratropium Bromide Solution",
"44100030102020","Ipratropium Bromide Inhal Soln 0.02%",21
"441000301029","Ipratropium Bromide Powder",
"44100030102900","Ipratropium Bromide Powder",21
"4410003012","Ipratropium Bromide HFA",
"441000301234","Ipratropium Bromide HFA Aerosol Solution",
"44100030123420","Ipratropium Bromide HFA Inhal Aerosol 17 MCG/ACT",21
"44100080","Tiotropium",
"4410008010","Tiotropium Bromide Monohydrate",
"441000801001","Tiotropium Bromide Monohydrate Capsule",
"44100080100120","Tiotropium Bromide Monohydrate Inhal Cap 18 MCG (Base Equiv)",21
"441000801034","Tiotropium Bromide Monohydrate Aerosol Solution",
"44100080103410","Tiotropium Bromide Monohydrate Inhal Aerosol 1.25 MCG/ACT",21
"44100080103420","Tiotropium Bromide Monohydrate Inhal Aerosol 2.5 MCG/ACT",21
"44100090","Umeclidinium",
"4410009020","Umeclidinium Bromide",
"441000902080","Umeclidinium Bromide Aerosol Powder Breath Activated",
"44100090208030","Umeclidinium Br Aero Powd Breath Act 62.5 MCG/INH (Base Eq)",21
"4415","*Anti-Inflammatory Agents**",
"441500","*Anti-Inflammatory Agents***",
"44150010","Cromolyn",
"4415001010","Cromolyn Sodium",
"441500101025","Cromolyn Sodium Nebulizing Solution",
"44150010102505","Cromolyn Sodium Soln Nebu 20 MG/2ML",21
"441500101029","Cromolyn Sodium Powder",
"44150010102900","Cromolyn Sodium Powder",21
"4420","*Sympathomimetics**","4420%,"
"442010","*Beta Adrenergics***","4420%,"
"44201010","Albuterol","4420%,"
"4420101010","Albuterol Sulfate","4420%,"
"442010101003","Albuterol Sulfate Tablet","4420%,"
"44201010100305","Albuterol Sulfate Tab 2 MG",21
"44201010100310","Albuterol Sulfate Tab 4 MG",21
"442010101012","Albuterol Sulfate Syrup","4420%,"
"44201010101205","Albuterol Sulfate Syrup 2 MG/5ML",21
"442010101025","Albuterol Sulfate Nebulizing Solution","4420%,"
"44201010102515","Albuterol Sulfate Soln Nebu 0.083% (2.5 MG/3ML)",21
"44201010102520","Albuterol Sulfate Soln Nebu 0.5% (5 MG/ML)",21
"44201010102555","Albuterol Sulfate Soln Nebu 0.63 MG/3ML (Base Equiv)",21
"44201010102560","Albuterol Sulfate Soln Nebu 1.25 MG/3ML (Base Equiv)",21
"442010101029","Albuterol Sulfate Powder","4420%,"
"44201010102900","Albuterol Sulfate Powder",21
"442010101034","Albuterol Sulfate Aerosol Solution","4420%,"
"44201010103410","Albuterol Sulfate Inhal Aero 108 MCG/ACT (90MCG Base Equiv)",21
"442010101074","Albuterol Sulfate Tablet Extended Release 12 Hour","4420%,"
"44201010107410","Albuterol Sulfate Tab ER 12HR 4 MG",21
"44201010107420","Albuterol Sulfate Tab ER 12HR 8 MG",21
"442010101080","Albuterol Sulfate Aerosol Powder Breath Activated","4420%,"
"44201010108020","Albuterol Sulfate Aer Pow BA 108 MCG/ACT (90 MCG Base Equiv)",21
"44201012","Arformoterol","4420%,"
"4420101210","Arformoterol Tartrate","4420%,"
"442010121025","Arformoterol Tartrate Nebulizing Solution","4420%,"
"44201012102520","Arformoterol Tartrate Soln Nebu 15 MCG/2ML (Base Equiv)",21
"44201027","Formoterol","4420%,"
"4420102710","Formoterol Fumarate","4420%,"
"442010271001","Formoterol Fumarate Capsule","4420%,"
"44201027100120","Formoterol Fumarate Inhal Cap 12 MCG",21
"442010271025","Formoterol Fumarate Nebulizing Solution","4420%,"
"44201027102520","Formoterol Fumarate Soln Nebu 20 MCG/2ML",21
"44201040","Isoproterenol","4420%,"
"4420104010","Isoproterenol HCl","4420%,"
